Origin;Sequence;Creation Date;Client Document;UF;City;Address Type;Postal Code;Courrier;Status;Coupon;Quantity_SKU;Category Ids Sku;Reference Code;SKU Selling Price;SKU Total Price;Total Value;Discounts Names;Cancelled By;Corporate Document;SalesChannel
Marketplace;7181;2020-06-07 18:12:51Z;118;Córdoba;Córdoba;pickup;5000;Ret Suc;Faturado;;1;/295/296/297/;102 - 65;55999;55999;55999;;;;3
Marketplace;12289;2020-06-09 19:59:33Z;119;Neuquén;Villa La Angostura;residential;8407;Correo;Faturado;;1;/295/296/297/;102 - 75;55999;55999;82957.2;x;;;3
Marketplace;26749;2020-06-24 09:47:04Z;120;Buenos Aires;Carapachay;residential;1606;Correo;Faturado;;1;/1/46/47/;103 - 65;45999;45999;145697;x;;;1
Marketplace;18911;2020-06-14 17:32:46Z;121;Santa Fé;Rafaela;residential;2300;Correo;Faturado;BIENVENIDA;1;/1/46/47/;103 - 75;40319.1;40319.1;44819.1;x;;;1
Marketplace;24373;2020-06-20 22:25:26Z;122;Río Negro;Villa Regina;residential;8336;Correo;Faturado;;1;/1/46/47/;103 - 85;45999;45999;50499;;;;1
Marketplace;29849;2020-06-28 17:31:12Z;123;Cordoba;Alta Gracia;pickup;5186;Correo Sucursal;Faturado;;1;/1/46/47/;104 - 100;51499;51499;109498;x;;;1
Marketplace;17313;2020-06-12 23:53:37Z;124;Formosa;Formosa;pickup;3600;Correo Sucursal;Faturado;;1;/1/46/47/;104 - 100;44799;44799;49299;;;;1
Fulfillment;24195;2020-06-20 18:45:21Z;125;Salta;Salta;residential;4400;Correo;Faturado;;1;/1/46/47/;104 - 105;50600;50600;50600;;;882;1
Fulfillment;27843;2020-06-25 21:14:13Z;126;Buenos Aires;San Justo;residential;1754;Correo;Faturado;;1;/1/46/47/;104 - 105;50600;50600;50600;;;;1
Fulfillment;28519;2020-06-27 01:14:36Z;127;La Pampa;Santa Rosa;residential;6300;Correo;Faturado;;1;/1/46/47/;104 - 110;50600;50600;50600;;sistema;521;1
Fulfillment;18459;2020-06-14 07:11:06Z;128;Buenos Aires;San Martín Villa Lynch;residential;1650;Correo;Faturado;;1;/1/46/47/;104 - 90;49280;49280;49280;;;;1
Marketplace;20339;2020-06-16 10:11:24Z;129;Buenos Aires;Jose Clemente Paz;pickup;1665;Correo Sucursal;Faturado;;1;/1/46/47/;104 - 90;44799;44799;49299;;;;1
Marketplace;30837;2020-06-29 21:09:57Z;130;Tucumán;San Miguel De Tucumán;residential;4000;Correo;Faturado;;1;/1/46/47/;105 - 95;69999;69999;69999;x;;;1
Marketplace;12757;2020-06-09 23:42:50Z;131;SAN JUAN;San Juan;residential;5400;Correo;Faturado;;1;/1/50/54/;106 - L;15699;15699;30098;;;;1
Marketplace;15161;2020-06-11 14:19:03Z;132;San Luis;Villa Mercedes;residential;5730;Correo;Faturado;;1;/1/50/54/;106 - M;15699;15699;89207;x;;;1
Marketplace;6745;2020-06-07 14:37:12Z;133;Entre Ríos;Federal;residential;3180;Correo;Faturado;;1;/1/50/54/;106 - M;15699;15699;56697;;;;1
Marketplace;4759;2020-06-06 16:35:08Z;134;San Juan;San Juan;residential;5400;Correo;Faturado;;1;/1/50/54/;106 - M;15699;15699;20199;;;;1
Marketplace;747;2020-06-01 23:19:38Z;135;La Rioja;Chilecito;residential;5360;Correo;Faturado;;1;/1/50/54/;106 - S;15699;15699;162596;x;;;1
Marketplace;8389;2020-06-08 08:56:21Z;136;Córdoba;El Talar;residential;5107;Correo;Faturado;;1;/1/50/54/;106 - XL;15699;15699;97212.6;x;;45;1
Marketplace;12533;2020-06-09 21:58:53Z;137;CATAMARCA;Santa María;residential;4139;Correo;Faturado;;1;/1/50/54/;106 - XXL;15699;15699;40878;;;;1
Marketplace;7949;2020-06-07 23:06:38Z;138;Córdoba;Río Tercero;residential;5850;Correo;Faturado;;1;/1/50/54/;106 - XXL;15699;15699;36698;;;;1
Fulfillment;29741;2020-06-28 15:09:49Z;139;Capital Federal;CABA;residential;1406;Correo;Faturado;;1;/1/50/54/;107 - M;19690;19690;19690;;;;1
Marketplace;31789;2020-06-30 23:13:11Z;140;Santiago Del Estero;Santiago Del Estero;pickup;4200;Correo Sucursal;Faturado;BIENVENIDA;1;/1/50/54/;107 - XL;16109.1;16109.1;67979.1;x;;;1
Marketplace;24171;2020-06-20 18:02:45Z;141;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/54/;108 - L;15999;15999;15999;;;;1
Marketplace;11469;2020-06-09 12:51:47Z;142;Córdoba;Córdoba;residential;5010;Correo;Faturado;;1;/1/50/54/;108 - L;15699;15699;18199;;;;1
Marketplace;563;2020-06-01 19:10:43Z;143;BUENOS AIRES;La Suiza;residential;3540;Correo;Faturado;;1;/1/50/54/;108 - L;15699;15699;55998;;;;1
Marketplace;24587;2020-06-21 09:44:03Z;144;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/1/50/54/;108 - M;15999;15999;18499;;;;1
Marketplace;20977;2020-06-16 21:49:55Z;145;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1407;Correo;Faturado;;1;/1/50/54/;108 - M;15999;15999;20499;;;;1
Marketplace;16347;2020-06-12 14:19:50Z;146;La Pampa;La Esmeralda Macachin;residential;6307;Correo;Faturado;;1;/1/50/54/;108 - XL;15699;15699;131933.2;x;;;1
Marketplace;12195;2020-06-09 19:20:29Z;147;CÓRDOBA;Río Tercero;residential;5850;Correo;Faturado;;1;/1/50/54/;108 - XL;15699;15699;65697;x;;;1
Marketplace;10761;2020-06-09 00:14:30Z;148;Córdoba;Villa Carlos Paz;residential;5152;Correo;Cancelado;;1;/1/50/54/;108 - XL;15699;15699;109222.2;x;;;1
Marketplace;8755;2020-06-08 12:05:49Z;149;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/1/50/54/;108 - XL;15699;15699;18199;;;;1
Marketplace;13819;2020-06-10 16:21:37Z;150;CÓRDOBA;San Francisco;residential;2400;Correo;Faturado;;1;/1/50/54/;108 - XXL;15699;15699;74698;x;;;1
Marketplace;8317;2020-06-08 08:07:20Z;151;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/1/50/54/;108 - XXL;15699;15699;84276.2;x;;;1
Marketplace;1057;2020-06-02 14:32:12Z;152;SALTA;Tartagal;residential;4560;Correo;Faturado;;1;/1/50/52/;109 - L;27999;27999;56498;;;;1
Marketplace;11839;2020-06-09 16:13:31Z;153;Buenos Aires;C.A.B.A.;pickup;1406;Correo Sucursal;Faturado;;1;/1/50/52/;109 - S;27999;27999;72798;x;;;1
Marketplace;19229;2020-06-14 23:41:46Z;154;San Luis;Villa Mercedes;residential;5730;Correo;Faturado;BIENVENIDA;1;/1/50/52/;110 - L;27999;27999;70297.2;x;;;1
Marketplace;30365;2020-06-29 10:53:14Z;155;Córdoba;Miramar;residential;5143;Correo;Faturado;;1;/1/50/52/;110 - M;32499;32499;109598;x;;;1
Marketplace;125;2020-06-01 10:06:23Z;156;Formosa;Formosa;residential;3600;Correo;Cancelado;;1;/1/50/52/;110 - XL;27999;27999;55898;x;empleado;;1
Marketplace;12123;2020-06-09 18:54:26Z;147;CÓRDOBA;Río Tercero;residential;5850;Correo;Faturado;;1;/1/50/52/;110 - XXL;27999;27999;132435.2;x;;;1
Marketplace;4091;2020-06-06 11:29:01Z;157;Entre Ríos;Paraná;residential;3100;Correo;Faturado;;1;/1/50/52/;110 - XXL;27999;27999;154296;x;;;1
Marketplace;22409;2020-06-18 18:48:07Z;158;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1425;Correo;Faturado;;1;/517/521/541/;111 - 0;3999;3999;43674;;;517;5
Marketplace;13445;2020-06-10 13:06:03Z;159;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1417;Correo;Faturado;;1;/1/50/55/;112 - S;23199.2;23199.2;116156.8;x;;;1
Marketplace;26343;2020-06-23 16:19:49Z;160;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1407;Correo;Faturado;;1;/295/305/311/;113 - 0;22899;22899;27399;;;524;3
Marketplace;9251;2020-06-08 15:27:49Z;161;Córdoba;Córdoba;residential;5017;Correo;Faturado;BIENVENIDA;1;/1/50/55/;114 - S;23615.28;23615.28;36122.56;x;;;1
Marketplace;13445;2020-06-10 13:06:03Z;159;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1417;Correo;Faturado;;1;/1/50/51/;115 - S;17839.2;17839.2;116156.8;x;;;1
Marketplace;29537;2020-06-28 11:38:35Z;162;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/51/;116 - L;32799;32799;86696;;;;1
Marketplace;27025;2020-06-24 14:43:22Z;163;Misiones;Posadas;residential;3300;Correo;Faturado;;1;/1/50/56/;117 - S;14599;14599;69096;x;;;1
Marketplace;4497;2020-06-06 14:26:32Z;164;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/52/;118 - S;3759.2;3759.2;3759.2;x;;;1
Marketplace;4009;2020-06-06 10:48:49Z;165;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/52/;118 - XL;3759.2;3759.2;3759.2;x;;;1
Marketplace;1407;2020-06-03 01:00:30Z;166;CÓRDOBA;Córdoba;residential;5003;Correo;Cancelado;;1;/1/50/52/;118 - XL;4299;4299;61394;x;;;1
Marketplace;30189;2020-06-29 00:48:25Z;167;CÓRDOBA;Córdoba;residential;5000;Correo;Faturado;;1;/1/50/52/;119 - S;4699;4699;137197;x;;;1
Marketplace;11087;2020-06-09 09:40:06Z;168;Santa Cruz;Río Gallegos;residential;9400;Correo;Faturado;;1;/1/50/52/;119 - XL;3759.2;3759.2;70135.6;x;;;1
Marketplace;9625;2020-06-08 18:31:10Z;165;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/50/52/;119 - XL;3759.2;3759.2;8638.4;x;;;1
Marketplace;25991;2020-06-23 02:08:17Z;169;Santa Fé;Rosário;residential;2000;Otro;Cancelado;;1;/517/528/529/;120 - S;317799;317799;783098;;;;5
Marketplace;25991;2020-06-23 02:08:17Z;169;Santa Fé;Rosário;residential;2000;Otro;Cancelado;;1;/517/528/529/;121 - XL;465299;465299;783098;;;;5
Marketplace;29411;2020-06-28 08:06:53Z;170;Córdoba;Ucacha;residential;2677;Correo;Faturado;;1;/517/521/533/;122 - 0;6999;6999;13798;;;;5
Marketplace;6141;2020-06-07 10:03:51Z;171;San Luis;San Luis;residential;5700;Correo;Faturado;;1;/517/521/533/;123 - 0;6999;6999;76207;x;;;5
Marketplace;4793;2020-06-06 16:45:39Z;172;Chubut;Puerto Madryn;residential;9120;Correo;Faturado;;1;/517/528/529/;124 - L;465299;465299;504997;x;;;5
Marketplace;14239;2020-06-10 20:16:42Z;173;Buenos Aires;Mar Del Plata;residential;7600;Correo;Cancelado;;1;/517/528/529/;125 - L;1119499;1119499;1119499;x;;;5
Marketplace;2237;2020-06-04 11:07:37Z;174;Corrientes;Saladas;residential;3420;Correo;Faturado;;1;/1/50/62/;126 - M;5199.2;5199.2;65391.2;x;;;1
Fulfillment;18957;2020-06-14 18:04:43Z;175;Corrientes;Ita ibate;residential;3480;Correo;Faturado;;1;/1/50/85/;127 - 10;11000;11000;11000;;;;1
Fulfillment;13053;2020-06-10 09:14:25Z;175;Corrientes;Ita ibate;residential;3480;Correo;Faturado;;1;/1/50/85/;127 - 8;11000;11000;11000;;;;1
Marketplace;439;2020-06-01 16:59:25Z;176;Mendoza;San Rafael;residential;5600;Correo;Faturado;;1;/517/528/529/;128 - M;227099;227099;227099;x;;;5
Marketplace;27973;2020-06-26 09:59:57Z;177;Neuquén;Zápala;residential;8340;Correo;Faturado;;1;/517/528/529/;129 - L;942140;942140;942140;x;;;5
Marketplace;16573;2020-06-12 16:28:16Z;178;Chubut;Comodoro Rivadavia;residential;9000;Correo;Faturado;;1;/517/528/529/;130 - M;1119499;1119499;1119499;x;;;5
Marketplace;27101;2020-06-24 17:27:23Z;179;Santa Cruz;Caleta Olivia;residential;9011;Correo;Faturado;;1;/517/528/529/;131 - S;299699;299699;299699;x;;;5
Marketplace;27129;2020-06-24 17:51:11Z;180;Buenos Aires;Mar Del Plata;residential;7600;Correo;Faturado;;1;/1/46/47/;132 - 43;32899;32899;104749;x;;;1
Marketplace;7207;2020-06-07 18:21:39Z;181;Cordoba;Cordoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;132 - 44;29399;29399;66119;x;;;1
Marketplace;20549;2020-06-16 13:20:23Z;182;Córdoba;Río Segundo;residential;5960;Correo;Faturado;;1;/1/46/47/;133 - 44;24990;24990;72190;x;;;1
Marketplace;16055;2020-06-12 10:28:32Z;183;Córdoba;Córdoba;residential;5000;Correo;Cancelado;;1;/1/46/47/;133 - 44;24990;24990;27490;;sistema;;1
Marketplace;12961;2020-06-10 07:53:36Z;184;Córdoba;Córdoba;pickup;5016;Correo Sucursal;Faturado;;1;/1/46/47/;133 - 44;24990;24990;87950;;;;1
Marketplace;5107;2020-06-06 19:18:32Z;185;Buenos Aires;Bahía Blanca;residential;8000;Correo;Faturado;;1;/1/46/47/;134 - 41;40699;40699;45199;;;;1
Marketplace;449;2020-06-01 17:12:46Z;186;SANTA FÉ;Vera;residential;3550;Correo;Faturado;;1;/1/46/47/;134 - 41;32599;32599;52998;;;;1
Marketplace;14421;2020-06-10 22:04:32Z;187;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/1/46/47/;135 - 44;34595;34595;37095;;;;1
Marketplace;30667;2020-06-29 17:23:43Z;188;Jujuy;San Salvador De Jujuy;residential;4600;Correo;Faturado;;1;/1/46/47/;135 - 45;38760;38760;74685;x;;;1
Marketplace;13399;2020-06-10 12:34:57Z;189;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1091;Correo;Faturado;;1;/1/46/47/;136 - 40;40699;40699;45199;;;;1
Marketplace;13533;2020-06-10 13:41:11Z;190;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/1/46/47/;136 - 40;40699;40699;77398;x;;;1
Fulfillment;25983;2020-06-23 00:56:57Z;191;Entre Ríos;Villaguay;residential;3240;Correo;Faturado;;1;/1/46/47/;136 - 41;44770;44770;44770;;;819;1
Fulfillment;23879;2020-06-20 11:20:21Z;192;Buenos Aires;Miramar;residential;7607;Correo;Faturado;;1;/1/46/47/;136 - 41;44770;44770;44770;;;;1
Fulfillment;23469;2020-06-19 21:14:06Z;193;Buenos Aires;Moreno;residential;1744;Correo;Faturado;;1;/1/46/47/;136 - 41;44770;44770;44770;;;71;1
Marketplace;24247;2020-06-20 20:32:43Z;194;CÓRDOBA;James Craik;residential;5984;Correo;Faturado;;1;/1/46/47/;136 - 41;40699;40699;210388;x;;;1
Fulfillment;16821;2020-06-12 19:24:31Z;195;Córdoba;Villa María;residential;5900;Correo;Faturado;;1;/1/46/47/;136 - 41;44770;44770;44770;;;;1
Marketplace;22915;2020-06-19 12:37:27Z;196;CÓRDOBA;Huinca Renanco;residential;6270;Correo;Faturado;;1;/1/46/47/;136 - 41;40699;40699;114798;x;;;1
Marketplace;15985;2020-06-12 09:24:13Z;197;Córdoba;Córdoba;residential;5014;Correo;Faturado;;1;/1/46/47/;136 - 41;40699;40699;43199;;;;1
Fulfillment;5651;2020-06-06 23:34:48Z;198;Buenos Aires;Merlo;residential;1722;Correo;Faturado;;1;/1/46/47/;136 - 41;44770;44770;44770;;;;1
Fulfillment;27613;2020-06-25 13:56:38Z;199;Mendoza;San Rafael;residential;5600;Correo;Cancelado;;1;/1/46/47/;136 - 41;50160;50160;50160;;sistema;230;1
Fulfillment;25827;2020-06-22 20:52:29Z;200;Santa Fe;Rosario;residential;2007;Correo;Faturado;;1;/1/46/47/;136 - 42;44770;44770;44770;;sistema;;1
Fulfillment;22751;2020-06-19 08:27:04Z;201;Santa Cruz;Río Gallegos;residential;9400;Correo;Cancelado;;1;/1/46/47/;136 - 42;44770;44770;44770;;empleado;;1
Fulfillment;19575;2020-06-15 13:09:48Z;202;Santa Cruz;Río Gallegos;residential;9400;Correo;Faturado;;1;/1/46/47/;136 - 42;44770;44770;44770;;;448;1
Fulfillment;19121;2020-06-14 21:04:09Z;203;Capital Federal;Retiro;residential;1104;Correo;Faturado;;1;/1/46/47/;136 - 42;44770;44770;44770;;;72;1
Fulfillment;9391;2020-06-08 16:43:24Z;204;Chaco;Pcia Roque Saenz Peña;residential;3700;Correo;Faturado;;1;/1/46/47/;136 - 42;44770;44770;44770;;;;1
Fulfillment;18473;2020-06-14 08:48:50Z;205;Jujuy;San Salvador de Jujuy;residential;4600;Correo;Faturado;;1;/1/46/47/;136 - 43;44770;44770;44770;;;178;1
Marketplace;2329;2020-06-04 13:03:38Z;206;La Pampa;Arata;residential;6385;Correo;Faturado;;1;/1/46/47/;137 - 80;76999;76999;76999;x;;;1
Marketplace;3623;2020-06-06 01:19:10Z;207;Buenos Aires;Baradero;residential;2942;Correo;Faturado;;1;/1/46/47/;138 - 80;61600;61600;61600;x;;;1
Marketplace;43;2020-06-01 06:07:52Z;208;Buenos Aires;Mar Del Plata;residential;7600;Correo;Faturado;;1;/1/46/47/;139 - 110;61799;61799;61799;x;;808;1
Marketplace;1761;2020-06-03 14:22:09Z;209;Buenos Aires;Carapachay;residential;1606;Correo;Faturado;;1;/1/46/47/;140 - 100;64899;64899;64899;x;;;1
Marketplace;26617;2020-06-23 23:54:10Z;210;Córdoba;Capital;pickup;5003;Correo Sucursal;Faturado;;1;/1/46/47/;140 - 105;64899;64899;108598;;;;1
Marketplace;3375;2020-06-05 21:19:31Z;211;SALTA;Salta;residential;4400;Correo;Faturado;;1;/1/46/47/;140 - 90;64899;64899;64899;x;;;1
Marketplace;487;2020-06-01 17:49:11Z;212;Córdoba;Córdoba;residential;5009;Correo;Faturado;;1;/1/46/47/;140 - 90;61799;61799;61799;x;;;1
Marketplace;89;2020-06-01 09:09:55Z;213;Buenos Aires;Bolívar;residential;6550;Correo;Faturado;;1;/1/46/47/;140 - 95;61799;61799;61799;x;;;1
Marketplace;6713;2020-06-07 14:15:07Z;214;Buenos Aires;Mar Del Plata;pickup;7600;Correo Sucursal;Faturado;;1;/1/46/47/;141 - 43;30975;30975;35475;;;;1
Marketplace;30139;2020-06-28 23:06:36Z;215;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1416;Correo;Faturado;;1;/1/46/47/;141 - 44;34650;34650;87749;x;;;1
Marketplace;24127;2020-06-20 16:13:25Z;216;Santa Fé;Venado Tuerto;residential;2600;Correo;Faturado;;1;/1/46/47/;141 - 44;30975;30975;61575;x;;;1
Marketplace;23339;2020-06-19 19:26:22Z;217;Santa Fe;Funes;pickup;2132;Correo Sucursal;Faturado;;1;/1/46/47/;141 - 44;30975;30975;85855;x;;;1
Marketplace;11029;2020-06-09 08:53:49Z;218;BUENOS AIRES;Adolfo Gonzáles Chaves;residential;7513;Correo;Faturado;;1;/1/46/47/;141 - 44;30975;30975;35475;;;;1
Marketplace;7299;2020-06-07 19:02:58Z;219;La Rioja;La Rioja;residential;5300;Correo;Faturado;;1;/1/46/47/;141 - 44;30975;30975;61950;x;;;1
Marketplace;10623;2020-06-08 23:38:27Z;220;Córdoba;Villa María;residential;5900;Correo;Faturado;;1;/1/46/47/;141 - 45;30975;30975;47725;;;;1
Marketplace;5661;2020-06-06 23:36:51Z;221;Santa Fé;Santo Tome;residential;3016;Correo;Faturado;;1;/1/46/47/;141 - 45;30975;30975;70374;x;;;1
Marketplace;12871;2020-06-10 01:36:52Z;222;Tucumán;Villa Marcos Paz;residential;4107;Correo;Faturado;;1;/1/46/47/;142 - 44;30975;30975;76171.4;x;;;1
Marketplace;10721;2020-06-09 00:03:43Z;223;Córdoba;Monte Cristo;residential;5125;Correo;Faturado;;1;/1/46/47/;142 - 44;30975;30975;61950;x;;;1
Marketplace;8969;2020-06-08 13:22:51Z;224;MENDOZA;Dorrego;residential;5519;Correo;Faturado;;1;/1/46/47/;142 - 44;30975;30975;35475;;;;1
Marketplace;2913;2020-06-05 11:53:38Z;225;Córdoba;Capital;pickup;5021;Correo Sucursal;Faturado;;1;/1/46/47/;142 - 44;30975;30975;30975;;;;1
Marketplace;7391;2020-06-07 19:41:18Z;226;Santiago del Estero;Santiago Del Estero;residential;4200;Correo;Faturado;;1;/1/46/47/;143 - 40;32100;32100;36600;;;;1
Marketplace;11097;2020-06-09 09:40:40Z;227;Buenos Aires;Cañuelas;residential;1814;Correo;Faturado;;1;/1/46/47/;143 - 41;32100;32100;36600;;;;1
Marketplace;4669;2020-06-06 15:56:36Z;228;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;143 - 41;32100;32100;32100;;;;1
Marketplace;4525;2020-06-06 14:37:38Z;229;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;143 - 41;32100;32100;32100;;;;1
Marketplace;3775;2020-06-06 07:59:56Z;230;Buenos Aires;San Antonio De Areco;residential;2760;Correo;Faturado;;1;/1/46/47/;144 - 40;32100;32100;36600;;;;1
Marketplace;11673;2020-06-09 15:00:42Z;231;Córdoba;Arroyito;residential;2434;Correo;Faturado;;1;/1/46/47/;144 - 41;32100;32100;36600;;;;1
Marketplace;9371;2020-06-08 16:34:09Z;232;Santa Fé;San Javier;residential;3005;Correo;Faturado;;1;/1/46/47/;144 - 41;32100;32100;36600;;;;1
Marketplace;7291;2020-06-07 18:59:46Z;233;Córdoba;Córdoba;pickup;5008;Correo Sucursal;Faturado;;1;/1/46/47/;144 - 41;32100;32100;32100;;;;1
Marketplace;7315;2020-06-07 19:06:50Z;234;Córdoba;Córdoba;pickup;5010;Correo Sucursal;Faturado;;1;/1/46/47/;144 - 41;32100;32100;32100;;;;1
Marketplace;5231;2020-06-06 20:24:53Z;235;Córdoba;Córdoba;residential;5000;Correo;Faturado;;1;/1/46/47/;144 - 42;32100;32100;34600;;;;1
Marketplace;31089;2020-06-30 09:55:28Z;236;Río Negro;General Roca;residential;8332;Correo;Faturado;;1;/1/46/47/;144 - 43;35925;35925;108123;x;;973;1
Marketplace;28719;2020-06-27 11:39:47Z;237;Buenos Aires;Temperley;pickup;1834;Correo Sucursal;Faturado;;1;/1/46/47/;144 - 43;35925;35925;40425;;;;1
Marketplace;27129;2020-06-24 17:51:11Z;180;Buenos Aires;Mar Del Plata;residential;7600;Correo;Faturado;;1;/1/46/47/;144 - 43;35925;35925;104749;x;;;1
Marketplace;26769;2020-06-24 10:14:30Z;238;Entre Ríos;Paraná;residential;3100;Correo;Faturado;;1;/1/46/47/;144 - 43;32100;32100;36600;;;;1
Marketplace;22217;2020-06-18 14:32:27Z;239;BUENOS AIRES;Moreno;residential;1744;Correo;Faturado;;1;/1/46/47/;144 - 43;32100;32100;45099;;;;1
Marketplace;18725;2020-06-14 13:56:47Z;239;BUENOS AIRES;Moreno;residential;1744;Correo;Faturado;;1;/1/46/47/;144 - 43;32100;32100;46099;;;;1
Marketplace;10131;2020-06-08 21:24:44Z;240;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1408;Correo;Faturado;;1;/1/46/47/;144 - 43;32100;32100;36600;;;;1
Marketplace;23339;2020-06-19 19:26:22Z;217;Santa Fe;Funes;pickup;2132;Correo Sucursal;Faturado;;1;/1/46/47/;144 - 44;32100;32100;85855;x;;;1
Marketplace;3487;2020-06-05 23:38:11Z;241;LA PAMPA;Toay;residential;6303;Correo;Faturado;;1;/1/46/47/;144 - 44;32100;32100;115897;x;;;1
Marketplace;30667;2020-06-29 17:23:43Z;188;Jujuy;San Salvador De Jujuy;residential;4600;Correo;Faturado;;1;/1/46/47/;144 - 45;35925;35925;74685;x;;;1
Marketplace;30341;2020-06-29 10:16:16Z;242;Río Negro;Villa Regina;residential;8336;Correo;Faturado;;1;/1/46/47/;144 - 45;35925;35925;40425;;;;1
Fulfillment;21257;2020-06-17 10:18:52Z;243;Capital Federal;Villa Ortúzar;residential;1427;Correo;Faturado;;1;/1/46/47/;144 - 45;47080;47080;47080;;;;1
Marketplace;18477;2020-06-14 08:58:13Z;244;Santa Fé;Galvez;residential;2252;Correo;Faturado;;1;/1/46/47/;144 - 45;32100;32100;36600;;;;1
Marketplace;3363;2020-06-05 21:09:48Z;245;Buenos Aires;Zarate;pickup;2800;Correo Sucursal;Faturado;;1;/1/46/47/;145 - 44;32100;32100;36600;;;;1
Marketplace;6187;2020-06-07 10:20:05Z;246;Buenos Aires;Adrogue;residential;1846;Correo;Faturado;;1;/1/46/47/;146 - 40;32100;32100;36600;;;;1
Marketplace;23409;2020-06-19 20:28:59Z;247;CIUDAD AUTÓNOMA DE BUENOS AIRES;Ciudad Autónoma de Buenos Aires;residential;1037;Correo;Faturado;;1;/1/46/47/;146 - 41;32100;32100;63635;x;;;1
Marketplace;13151;2020-06-10 10:34:30Z;248;ENTRE RÍOS;Crespo;residential;3116;Correo;Faturado;;1;/1/46/47/;146 - 41;32100;32100;36600;;;;1
Marketplace;13959;2020-06-10 17:40:57Z;249;Buenos Aires;La Plata;pickup;1902;Correo Sucursal;Faturado;;1;/1/46/47/;146 - 42;32100;32100;36600;;;;1
Fulfillment;24327;2020-06-20 21:10:35Z;250;Buenos Aires;Nordelta;residential;1670;Correo;Faturado;;1;/1/46/47/;146 - 43;47080;47080;47080;;;;1
Marketplace;26059;2020-06-23 09:49:30Z;251;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;residential;1426;Correo;Faturado;;1;/1/46/47/;146 - 43;32100;32100;36600;;;945;1
Marketplace;16303;2020-06-12 13:42:56Z;252;Buenos Aires;San Fernando;residential;1646;Correo;Faturado;;1;/1/46/47/;146 - 45;32100;32100;36600;;;;1
Marketplace;24523;2020-06-21 04:54:21Z;253;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;147 - 43;29959.99;29959.99;29959.99;;;;1
Marketplace;22967;2020-06-19 13:42:46Z;254;Buenos Aires;Beccar;residential;1643;Correo;Faturado;;1;/1/46/47/;147 - 43;29959.99;29959.99;34459.99;;;;1
Marketplace;15521;2020-06-11 18:57:21Z;255;BUENOS AIRES;Bahía Blanca;residential;8000;Correo;Faturado;;1;/1/46/47/;147 - 43;29959.99;29959.99;34459.99;;;;1
Marketplace;14297;2020-06-10 20:53:24Z;256;Córdoba;Córdoba;pickup;5000;Correo Sucursal;Faturado;;1;/1/46/47/;147 - 43;29959.99;29959.99;29959.99;;;;1
Marketplace;10501;2020-06-08 23:09:33Z;257;Córdoba;Córdoba;pickup;5016;Correo Sucursal;Faturado;;1;/1/46/47/;147 - 43;29959.99;29959.99;29959.99;;;;1
Marketplace;10569;2020-06-08 23:23:21Z;258;Jujuy;Alto Comedero;residential;4600;Correo;Faturado;;1;/1/46/47/;148 - 41;32100;32100;36600;;;;1
Marketplace;3991;2020-06-06 10:46:17Z;259;Córdoba;Córdoba;residential;5016;Correo;Faturado;;1;/1/46/47/;148 - 42;32100;32100;76320;x;;;1
Marketplace;27129;2020-06-24 17:51:11Z;180;Buenos Aires;Mar Del Plata;residential;7600;Correo;Faturado;;1;/1/46/47/;148 - 43;35925;35925;104749;x;;;1
Marketplace;26801;2020-06-24 11:04:01Z;260;Córdoba;Córdoba;pickup;5016;Correo Sucursal;Faturado;;1;/1/46/47/;148 - 43;32100;32100;32100;;;;1
